Source,Expected Positive,Priorität,Straftatbestand (Verdacht),Kategorie,Begründung,Name,Username,Profile ID,Date,Likes,Comment,User Verified,Comment ID,Profile URL,Comment URL,Thumbnail,Lfd. Nr. (Original-Export)
test-data3,true,mittel,§ 130 Abs. 1 StGB,Sonstiges,"Unterstellt pauschal, dass Nutzer durch ""Steuerzahlungen"" ""Israel in Deutschland"" unterstützen, und bezeichnet den Angesprochenen abwertend als ""Äffchen"" - beleidigend und mit antisemitischem Verschwörungsunterton verknüpft.",abfackel,abfackel,1986940016,2026-06-02 11:24:21,0,@50.rthr und du unterstützt durch Instagramnutzung und Steuerzahlungen fleißig Israel in Deutschland. Danke Äffchen,no,18059858987709954,https://www.instagram.com/abfackel,https://www.instagram.com/p/DZDH8YstgWl/c/18059858987709954,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/731158355_18563177569068017_6511963249519662021_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gHO7MG-bpYVI3HQYID0A1hP-w0yKBLexaPI-fIVkQc_uE8IjXhoiGyo65QQwEHeLSc&_nc_ohc=QQzMnWk9xSYQ7kNvwEbOn4t&_nc_gid=wIGp_SMY_r0uB0dtCACt7A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQAf4PcsbklX8MZlO5WMXnZEE0tqxVZkorWm0DxqJLkvgA&oe=6A6AED91&_nc_sid=0985b0,2376
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,Bezeichnet den Täter als 'bester Mann' der 'alles richtig gemacht' habe und billigt damit die Willkürmaßnahme.,irmaa.cl,irmaa.cl,76811437489,2026-06-02 15:24:05,0,bester mann hat alles richtig gemacht👍👍👍👍👍👍,no,18126996019618846,https://www.instagram.com/irmaa.cl,https://www.instagram.com/p/DZDH8YstgWl/c/18126996019618846,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/753206360_17893617942565490_8367449511209803716_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gEuWXuH6_xt_8eQlz-nKJDUVA9sbkPbbSK1I59JwDOU3MT7k-VjE-3KdCbFFhh405s&_nc_ohc=fAPKOjEeUZEQ7kNvwEs_ptK&_nc_gid=AmV9HJcF1GPWlAn7gH1xXw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQAPDvgC_TByw_ReqEQUpyDKUDPKkiKNybj6lhRoC9AH_A&oe=6A6B193D&_nc_sid=0985b0,2981
test-data3,true,mittel,§ 130 Abs. 1 StGB,Aufstacheln zum Hass,"""Solche Leute braucht die Welt nicht"" bezogen auf Juden (im Kontext der Zustimmung zum Schild) verächtlicht macht Juden als Gruppe kollektiv verächtlich.",joergkorte1,joergkorte1,64755028429,2026-06-02 20:56:45,0,Sehr gut! Solche Leute braucht die Welt nicht!,no,18319792684261765,https://www.instagram.com/joergkorte1,https://www.instagram.com/p/DZDH8YstgWl/c/18319792684261765,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/650515885_17941484976156430_4594577751616912733_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gE2bojbap4RUvKcV8mx8LHr8UFOAVxuui7HNm6VVpWCUO1zCIm7UPBSFslH3liKrck&_nc_ohc=8p88cKiOXkEQ7kNvwH7-UJ9&_nc_gid=8D_VVpIV4k7R6j0rJjp3CQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQC_ybHIgJWfRZZ1PpkKcWJ8oN1yPk6sA0miiRONmQm0pg&oe=6A6AE6DB&_nc_sid=0985b0,3556
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,"""Richtig so, sein Laden, seine Regeln"" billigt ausdrücklich das pauschale Hausverbot gegen Juden.",torstenweisel,torstenweisel,3412095522,2026-06-01 23:14:35,0,"Richtig so  sein Laden, seine Regeln",no,18115160758839285,https://www.instagram.com/torstenweisel,https://www.instagram.com/p/DZDH8YstgWl/c/18115160758839285,https://scontent-eze1-1.cdninstagram.com/v/t51.2885-19/416085743_1590715898404769_1241436666017935354_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFUKAu33TzZzCgXPLWy2oEhw0YrEuMTQXuS4gQHdVAFgSIiUwqpPaG8Gajvci1cmbU&_nc_ohc=ivTiT_H-gXkQ7kNvwFjC7wa&_nc_gid=3T7fI1Z1-_EndhbPna-6uQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCFAfryBF2MB7QzU6cEUkmwtpwRaP6KwvRNzvfDJqkGUg&oe=6A6B0412&_nc_sid=0985b0,627
test-data3,true,hoch,§ 111 StGB; § 130 Abs. 1 StGB,Aufforderung zu Straftaten,"""Burn Israel"" ist eine öffentliche Aufforderung zu Gewalt gegen einen Staat bzw. dessen Bevölkerung und stachelt zum Hass auf.",ibrahim_marcho,ibrahim_marcho,48302337452,2026-06-05 03:00:11,0,Burn Israel,no,18534066826078252,https://www.instagram.com/ibrahim_marcho,https://www.instagram.com/p/DZDH8YstgWl/c/18534066826078252,https://scontent-eze1-1.cdninstagram.com/v/t51.2885-19/505146151_18046747532609453_2695887553458804100_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40NTcuYzIifQ&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGi9fm67rdmEPtBp81O7Sa744aqU5lFU-E-BV-cSBu7kUNaY7J9s8E_qZNJnyzjpwU&_nc_ohc=48h1vpKdr0YQ7kNvwFelcbl&_nc_gid=NE43W8l2hrAbtqioppA67g&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQA9TgzfHzvm7NR3wLktDenuMFDgUHrDFRj8kMlWc2Oa0A&oe=6A6B1905&_nc_sid=0985b0,4249
data2,,,,,,mudiblick,mudiblick,317415818,2026-06-02 04:05:30,0,EMPÖRUNG sollte sein was israel gegen der Menschlichkeit macht,no,17977698717040668,https://www.instagram.com/mudiblick,https://www.instagram.com/p/DZDH8YstgWl/c/17977698717040668,https://scontent-eze1-2.cdninstagram.com/v/t51.2885-19/424443281_1591241521679095_6245778251504400836_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gHCaL8apFPScLqLlFwVWdYKgn5HSqHgjAExRK42bf9Q2dZ325s9Scxwc9pFMLcg_rk&_nc_ohc=cZ5Gte8F7eYQ7kNvwGcd5zx&_nc_gid=2CwlZ2E4QfQRHmwvmS1HCg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQC1Q4oF3cASE9m5BBW-wBW7U7y62WdTvbVwVVxPzbVuWQ&oe=6A6B028B&_nc_sid=0985b0,
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,"'Mein Held, nein ein richtiger Held' als klare Verherrlichung des Täters der antisemitischen Handlung.",said.oztas.1,said.oztas.1,10612648048,2026-06-02 14:23:23,0,"Mein Held,nein ein richtiger Held.",no,18174541876409071,https://www.instagram.com/said.oztas.1,https://www.instagram.com/p/DZDH8YstgWl/c/18174541876409071,https://scontent-eze1-2.cdninstagram.com/v/t51.2885-19/61861014_2286256598304284_3467931962600062976_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42NDAuYzIifQ&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gGR5NDZcZt3AnwYBQ0-_507faOIF4avG9vTfV9kiLA_UNqrSBalJ4jl2S4E_1CtZjI&_nc_ohc=WAYF_gGJ7sIQ7kNvwFO17dX&_nc_gid=768vrnNyFr9oS5pDNOw9NQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQBj8n_3YuJdNqE2wycKR54aSgkNrCgkusxu9XNbKnFHaQ&oe=6A6AF421&_nc_sid=0985b0,2827
test-data3,true,mittel,§ 130 Abs. 1 StGB,Sonstiges,"""Willkommen in der ISRAELISCHEN PROVINZ Bundesrepublik Deutschland"" transportiert die antisemitische Verschwörungserzählung einer jüdischen Fremdsteuerung Deutschlands.",tccagi,tccagi,49309241064,2026-06-02 04:07:00,0,Willkommen in der ISRAELISCHEN PROVINZ Bundesrepublik Deutschland ✌🏻,no,17882833494427296,https://www.instagram.com/tccagi,https://www.instagram.com/p/DZDH8YstgWl/c/17882833494427296,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/631581996_18065218937641065_8465559592961442571_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MTAuYzIifQ&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gHCaL8apFPScLqLlFwVWdYKgn5HSqHgjAExRK42bf9Q2dZ325s9Scxwc9pFMLcg_rk&_nc_ohc=fuWb6M6ITWcQ7kNvwFj3Zsj&_nc_gid=2CwlZ2E4QfQRHmwvmS1HCg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQAMOMXzG-OtYCqBTrsS_a9fV4Mw2YrZvUHH_r5UJJP5CQ&oe=6A6B0D59&_nc_sid=0985b0,1637
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,"""Free Hans"" solidarisiert sich mit dem wegen Volksverhetzung Verurteilten.",denis.krnvc,denis.krnvc,3473551077,2026-06-02 00:09:36,0,Free Hans,no,18042794255587210,https://www.instagram.com/denis.krnvc,https://www.instagram.com/p/DZDH8YstgWl/c/18042794255587210,https://scontent-eze1-2.cdninstagram.com/v/t51.2885-19/428901947_400231472590675_4316986678490248943_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFefdEEjFN0GqVMVdcsntNA9yAMXW79onrqemn3_ADlPiCyUbi4OciW35blojUl6bg&_nc_ohc=e8TlNBCGBBgQ7kNvwGhOGve&_nc_gid=WF7HRP2X5aA72YC1xYTJ-g&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQDXQMr69PkYOKPDNZFTF-2pc51m-CMoP-vWmGPKLF1iVg&oe=6A6AED67&_nc_sid=0985b0,956
test-data3,true,mittel,§ 130 Abs. 1 StGB,Sonstiges,"""Bundes Republik Israel"" transportiert die antisemitische Verschwörungserzählung einer jüdischen Fremdsteuerung Deutschlands.",pars.6944,pars.6944,58783475571,2026-06-02 03:44:58,0,Bundes Republik Israel,no,18072830591681814,https://www.instagram.com/pars.6944,https://www.instagram.com/p/DZDH8YstgWl/c/18072830591681814,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/669464975_17991870110955572_2378835711159608322_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gHCaL8apFPScLqLlFwVWdYKgn5HSqHgjAExRK42bf9Q2dZ325s9Scxwc9pFMLcg_rk&_nc_ohc=Vj2MO3qE56UQ7kNvwHZf98L&_nc_gid=2CwlZ2E4QfQRHmwvmS1HCg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQAyHvJN-7oK-EVBf6YMpmI-QIbH1W7cAnkJUOJqOvfUjg&oe=6A6B1830&_nc_sid=0985b0,1602
test-data3,true,mittel,§ 130 Abs. 1 StGB,Aufstacheln zum Hass,"""guter goy du musst deinen Herren verteidigen"" - antisemitischer Code, der eine Hörigkeit von Nichtjuden gegenüber Juden unterstellt (""Herren"").",viktorhahn_,viktorhahn_,47679867,2026-06-02 10:53:54,0,@kusstro guter goy du musst deinen Herren verteidigen,no,17874688314500885,https://www.instagram.com/viktorhahn_,https://www.instagram.com/p/DZDH8YstgWl/c/17874688314500885,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/683907798_18589791487063868_6850722409367970533_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gH62b91P3PzuHGXJyVetx_U7SSjCccBW7zKyOwclNzZ2M-ARLeZcJP4o0hmIqEetD8&_nc_ohc=cZwICXno9FsQ7kNvwHI7Do-&_nc_gid=Jw2ZwyACU_HlAn_fkfVNKg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQBn8LcG9fog2gcZOI5mYgSCXpp3yaXLI_2D7wZDwreakQ&oe=6A6AEE8F&_nc_sid=0985b0,2292
test-data3,true,mittel,§ 130 Abs. 4 StGB,NS-Verherrlichung,"""Die AH-Zeit haben wir ja wohl hinter uns"" spielt möglicherweise auf Adolf Hitler an; Kontext unklar, da auch als Kritik am Täter lesbar – daher prüfenswert.",_sana_93_94,_sana_93_94,2157320096,2026-06-03 16:48:47,0,Die AH Zeit haben wir ja wohl hinter uns! Zurecht die Anzeigen bekommen,no,18158711530456511,https://www.instagram.com/_sana_93_94,https://www.instagram.com/p/DZDH8YstgWl/c/18158711530456511,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/755170795_18581389474064097_4165355270829329231_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gEVBBnHGxgy4TX-mE9aOv-wk6LeqHGB9d417X9_nKKsCABYFcNofP77aQoNEyPSzdo&_nc_ohc=1e8yH_tXcPsQ7kNvwH0W1yd&_nc_gid=jRxegmilJoq83L0H11Gpkg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCiuDkVoiyDXux5IbiIZqsvNqxgHje6oYJPgu-VFmUWSA&oe=6A6AE962&_nc_sid=0985b0,4009
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,"""Alles richtig gemacht"" - billigende Zustimmung zur Handlung des Ladenbesitzers.",sam_ex_,sam_ex_,731245627,2026-06-02 10:57:12,0,Er hat hausrecht. Alles richtig gemacht ‼️,no,18170350285418638,https://www.instagram.com/sam_ex_,https://www.instagram.com/p/DZDH8YstgWl/c/18170350285418638,https://scontent-eze1-1.cdninstagram.com/v/t51.2885-19/125245483_427002001650357_2345439752496343350_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NDguYzIifQ&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gH62b91P3PzuHGXJyVetx_U7SSjCccBW7zKyOwclNzZ2M-ARLeZcJP4o0hmIqEetD8&_nc_ohc=xTJkesowMlAQ7kNvwH1HDJQ&_nc_gid=Jw2ZwyACU_HlAn_fkfVNKg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQDeaN4icitZ8WYpfIruxtRgqG1pqpMksNWY4cfyJU5ROA&oe=6A6AF1A0&_nc_sid=0985b0,2302
data2,,,,,,a7w.8s,a7w.8s,45752105838,2026-06-02 18:08:22,0,@tamerlan_dulatov nah es wird nichts daraus sein denn sie werden so eins auf blind tun und wegblicke,no,17952505071151001,https://www.instagram.com/a7w.8s,https://www.instagram.com/p/DZDH8YstgWl/c/17952505071151001,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/728606771_18096472721521839_5227449402859903158_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gHsWLF8rPrpJvENCbMzwz9maBORHn_VWZyXOIrjCcNH01biXqeMWvCYvYxw0EFXUJ8&_nc_ohc=CGKGM54ibioQ7kNvwEfLwBe&_nc_gid=Oj6qDSNIGaWFuWrzD3NgDA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCPPAKG-B94-BjQ-6MlWMPG0HOIVaLZpVhLZmS3vdTqgg&oe=6A6AFD45&_nc_sid=0985b0,
test-data3,true,mittel,§ 130 Abs. 1 StGB,Sonstiges,"""Goytschland"" - Wortspiel mit dem antisemitischen Code ""Goy"" (abwertende Fremdbezeichnung für Nichtjuden aus antisemitischer Verschwörungsrhetorik), spielt auf angebliche jüdische Fremdherrschaft über Deutschland an.",a.pop.999,a.pop.999,75549533687,2026-06-02 08:49:38,0,Goytschland,no,17969180772101402,https://www.instagram.com/a.pop.999,https://www.instagram.com/p/DZDH8YstgWl/c/17969180772101402,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/632558545_17874701802517688_3094582743397571894_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gHi9t7pzQDeJDEyohUtkJsUiRrRfWIFdFXAXa_ZtzUBezlOM_L_wVlEvCkbGeM3Wwc&_nc_ohc=vzf1Eu6z1vkQ7kNvwGv0BOM&_nc_gid=_h71Wbk6_bJIrP5VL8rpdw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQAmA7Y2Hhn291SbLYAgMRgGMXkTQGVyC-LLEDz_wyL0Fg&oe=6A6AE78C&_nc_sid=0985b0,1959
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,'Der Ehrenmann' als Lob für den Urheber des antisemitischen Schildes.,lalai_dama,lalai_dama,44999452249,2026-06-02 14:23:24,0,Der Ehrenmann !!!,no,18080196668186101,https://www.instagram.com/lalai_dama,https://www.instagram.com/p/DZDH8YstgWl/c/18080196668186101,https://scontent-eze1-2.cdninstagram.com/v/t51.2885-19/132414309_388889282172828_6237002705068500630_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45MDQuYzIifQ&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gGR5NDZcZt3AnwYBQ0-_507faOIF4avG9vTfV9kiLA_UNqrSBalJ4jl2S4E_1CtZjI&_nc_ohc=ThTUUcwIQF8Q7kNvwFBwA4y&_nc_gid=768vrnNyFr9oS5pDNOw9NQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCEFgd20P0fhC-NGTriO-9e6nnAFBwV3nlmfkkXAYd1vw&oe=6A6AE845&_nc_sid=0985b0,2828
test-data3,true,hoch,§ 241 StGB,Bedrohung,"Formulierung ""Diese richterin sollte man 😬👊"" mit Faust-Emoji suggeriert eine Gewaltandrohung gegen die Richterin.",hamit2106,hamit2106,7000455280,2026-06-02 00:32:38,0,Diese richterin sollte man 😬👊,no,18086963189090413,https://www.instagram.com/hamit2106,https://www.instagram.com/p/DZDH8YstgWl/c/18086963189090413,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/704688815_18357106645239281_4981229143857374881_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gHMKFvbaIj5EF5ceY4YzlJd3N-DlVs1gado8oW_6iYgeLcsUqW6mR4zcZAy7LI5lGE&_nc_ohc=7ZCTvkysQJMQ7kNvwFwzlbr&_nc_gid=0XY2wn5MA1OTxYeVzwvwfQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCuhXbr4184IvWiIH079N57uLDzwIqgVA3bFZdcwFqvwA&oe=6A6AF36E&_nc_sid=0985b0,1054
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,"""EHRENMANN"" mit Ausrufezeichen billigt deutlich die Tat des Verurteilten.",tony_t157,tony_t157,29233444828,2026-06-01 23:24:11,0,EHRENMANN !!!!,no,18000104081768021,https://www.instagram.com/tony_t157,https://www.instagram.com/p/DZDH8YstgWl/c/18000104081768021,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/708123795_18100644922972829_2147120946721738208_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGIkHaFha-pjjgrMPBRg9vSdfKLQkaP2Aw9DL96V73-gzohNTZHSA_HhKJjhajFjaI&_nc_ohc=HZz5Fstx6CcQ7kNvwGcKGyt&_nc_gid=7sKxbd0sCPdog9KPBjaBkw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQANzM6135Y5QQl1BQtBzYjbB4fPpoIKgcjGbaZC-2shKw&oe=6A6AEC76&_nc_sid=0985b0,661
test-data3,true,mittel,§ 130 Abs. 1 StGB,Sonstiges,"Enthält unklare, abwertend anmutende Anspielung (""Natanau ... Deutsche bedingslose Jew..."") im Kontext antisemitischer Codes; Bedeutung unklar, aber prüfenswert.",alberti4405,alberti4405,74127096054,2026-06-02 01:09:27,0,"Natanau 🙃Deutsche bedingslose Jew… ? Hausrecht, freie Meinungsäußerung…",no,17858539848648958,https://www.instagram.com/alberti4405,https://www.instagram.com/p/DZDH8YstgWl/c/17858539848648958,https://instagram.flim19-1.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.flim19-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2gEzFcXGnGnh3eJ5SVWeniFOpEbeF7peDyZY2-yvHZOgFh-AA4XHMN0qE15kQNVe--4&_nc_ohc=vUGxye7DTtYQ7kNvwEvS-TH&_nc_gid=SIp1_tSeU0RsVSkf2g1SpQ&edm=AD35FJ8BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AQB39hbmlCDzSlLDtCt8MEZu8tJxkYG6UuUAxMTMdYQurA&oe=6A6B08EA&_nc_sid=f880d0,1175
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,"Vorschlag ""Deutsche haben hier Hausverbot"" als vermeintlich unproblematisches Gegenbeispiel relativiert die Tat und impliziert Zustimmung zur ursprünglichen Ausgrenzung von Juden.",7_totty_5,7_totty_5,7390781932,2026-06-03 23:11:30,0,"Hätte mal lieber Deutsche haben hier Hausverbot hin schreiben sollen, dann hätte er einen Orden bekommen😂😂😂😂 Mein Laden, meine Regeln.",no,18103888666825876,https://www.instagram.com/7_totty_5,https://www.instagram.com/p/DZDH8YstgWl/c/18103888666825876,https://scontent-eze1-2.cdninstagram.com/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2gGyA98odFEtW2ccwIDLy1hnizFwEM8ONqvnLjzyakcC4V1ncL8a0vTBdgcY0agN3_o&_nc_ohc=vUGxye7DTtYQ7kNvwHyWyhS&_nc_gid=hILzAvhfkPtayxz_rPPOvw&edm=AI-cjbYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AQDYIzEawyR0vhOAZZ2Jn9kO1JbhP_R34zNeJCC1KJEggw&oe=6A6B08EA&_nc_sid=0985b0,4078
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,"""Ehrenmann"" mit Zustimmungs-Emoji bezogen auf den Ladenbesitzer - billigt dessen Handlung (Hausverbot für Juden).",p9_wheels,p9_wheels,76081224652,2026-06-02 09:02:01,0,Ehrenmann 👍,no,18013045694906146,https://www.instagram.com/p9_wheels,https://www.instagram.com/p/DZDH8YstgWl/c/18013045694906146,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/734942247_17896761924536653_765874466078926883_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMzIuYzIifQ&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gHi9t7pzQDeJDEyohUtkJsUiRrRfWIFdFXAXa_ZtzUBezlOM_L_wVlEvCkbGeM3Wwc&_nc_ohc=kSLcjA5c-vIQ7kNvwH5Hp7o&_nc_gid=_h71Wbk6_bJIrP5VL8rpdw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQBu8VLvFO5i4AXRn2fKmg1R2U370BQcRz819f3JXuju2Q&oe=6A6B193C&_nc_sid=0985b0,1998
